;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2123;2124;2125;2126;2127;2128;2129;2130;2131;2132;2133;2134;2135;2136;2137;2138;2139;2140;2141;2142;2143;2144;2145;2146;2147;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209;2210;2211;2212;2213;2214;2215;2216;2217;2218;2219;2220;2221;2222;2223;2224;2225;2226;2227;2228;2229;2230;2231;2232;2233;2234;2235;2236;2237;2238;2239;2240;2241;2242;2243;2244;2245;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2262;2263;2264;2265;2266;2267;2268;2269;2270;2271;2272;2273;2274;2275;2276;2277;2278;2279;2280;2281;2282;2283;2284;2285;2286;2287;2288;2289;2290;2291;2292;2293;2294;2295;2296;2297;2298;2299;2300
Other Asia;3.763529346;3.649910043;3.53629074;3.422671437;3.309052135;3.195432832;3.201962107;3.208491383;3.215020658;3.221549934;3.228079209;3.215013959;3.201948709;3.188883458;3.175818208;3.162752957;3.149576845;3.136400734;3.123224622;3.11004851;3.096872398;3.081662459;3.06645252;3.051242581;3.036032642;3.020822703;3.021441318;3.022059932;3.022678546;3.023297161;3.023915775;3.024413614;3.024911452;3.025409291;3.02590713;3.026404968;3.025685233;3.024965498;3.024245762;3.023526027;3.022806292;3.019037434;3.015268576;3.011499718;3.007730861;3.003962003;2.995668068;2.987374133;2.979080198;2.970786263;2.962492328;2.947810936;2.933129544;2.918448153;2.903766761;2.889085369;2.866676921;2.844268472;2.821860023;2.799451574;2.777043125;2.74566131;2.714279495;2.682897679;2.651515864;2.620134049;2.579446542;2.538759034;2.498071526;2.457384019;2.416696511;2.366850232;2.317003952;2.267157673;2.217311393;2.167465113;2.109064024;2.050662934;1.992261845;1.933860755;1.875459666;1.808575772;1.741691877;1.674807983;1.607924089;1.541040195;1.467604114;1.394168034;1.320731954;1.247295874;1.173859793;1.095746661;1.017633528;0.939520395;0.861407263;0.78329413;0.705574289;0.627854449;0.550134608;0.472414768;0.394694928;0.353173032;0.311651136;0.27012924;0.228607345;0.187085449;0.163723945;0.140362442;0.117000938;0.093639435;0.070277931;0.065674524;0.061071116;0.056467709;0.051864301;0.047260894;0.044951581;0.042642269;0.040332956;0.038023644;0.035714331;0.03367059;0.031626848;0.029583106;0.027539365;0.025495623;0.023686912;0.0218782;0.020069489;0.018260778;0.016452066;0.014851357;0.013250647;0.011649938;0.010049228;0.008448519;0.007031891;0.005615263;0.004198635;0.002782007;0.001365379;0.000111663;-0.001142052;-0.002395768;-0.003649484;-0.004903199;-0.006012738;-0.007122276;-0.008231815;-0.009341353;-0.010450892;-0.011432833;-0.012414775;-0.013396716;-0.014378657;-0.015360599;-0.016229617;-0.017098635;-0.017967654;-0.018836672;-0.01970569;-0.020474771;-0.021243852;-0.022012933;-0.022782015;-0.023551096;-0.024231733;-0.024912369;-0.025593006;-0.026273643;-0.02695428;-0.027556643;-0.028159007;-0.02876137;-0.029363734;-0.029966098;-0.030499189;-0.031032281;-0.031565373;-0.032098465;-0.032631556;-0.033103343;-0.033575129;-0.034046915;-0.034518701;-0.034990487;-0.035408018;-0.035825549;-0.03624308;-0.036660611;-0.037078141;-0.037447656;-0.037817171;-0.038186686;-0.0385562;-0.038925715;-0.039252736;-0.039579756;-0.039906777;-0.040233797;-0.040560818;-0.040850231;-0.041139644;-0.041429057;-0.041718471;-0.042007884;-0.042264014;-0.042520145;-0.042776276;-0.043032406;-0.043288537;-0.043515213;-0.043741888;-0.043968564;-0.04419524;-0.044421915;-0.044622523;-0.044823131;-0.045023739;-0.045224347;-0.045424955;-0.045602493;-0.045780031;-0.045957569;-0.046135107;-0.046312645;-0.046469766;-0.046626888;-0.046784009;-0.04694113;-0.047098251;-0.047237303;-0.047376356;-0.047515408;-0.04765446;-0.047793512;-0.047916573;-0.048039635;-0.048162696;-0.048285757;-0.048408818;-0.048517727;-0.048626637;-0.048735546;-0.048844455;-0.048953364;-0.049049749;-0.049146133;-0.049242518;-0.049338903;-0.049435287;-0.049520588;-0.049605888;-0.049691188;-0.049776489;-0.049861789;-0.04993728;-0.050012771;-0.050088262;-0.050163753;-0.050239243;-0.050306053;-0.050372862;-0.050439672;-0.050506481;-0.05057329;-0.006657835;0.037257621;0.081173077;0.125088533;0.169003989;0.410015467;0.651026945;0.892038423;1.1330499;1.374061378;1.357806658;1.341551937;1.325297216;1.309042496;1.292787775;1.277566899;1.262346023;1.247125147;1.231904271;1.216683395
Other High Income;1.662709214;1.602020255;1.541331296;1.480642337;1.419953378;1.359264419;1.353682364;1.348100308;1.342518252;1.336936196;1.33135414;1.308862212;1.286370283;1.263878355;1.241386426;1.218894498;1.203593213;1.188291928;1.172990642;1.157689357;1.142388072;1.129099459;1.115810846;1.102522233;1.08923362;1.075945007;1.067918615;1.059892222;1.05186583;1.043839438;1.035813046;1.025751117;1.015689187;1.005627258;0.995565329;0.985503399;0.974211848;0.962920297;0.951628745;0.940337194;0.929045643;0.916339526;0.903633409;0.890927293;0.878221176;0.865515059;0.852222975;0.83893089;0.825638805;0.812346721;0.799054636;0.785480598;0.771906559;0.758332521;0.744758482;0.731184444;0.716671078;0.702157711;0.687644345;0.673130979;0.658617612;0.643595898;0.628574184;0.61355247;0.598530756;0.583509042;0.568104332;0.552699622;0.537294913;0.521890203;0.506485493;0.490907901;0.475330308;0.459752715;0.444175122;0.428597529;0.413102767;0.397608006;0.382113244;0.366618483;0.351123721;0.335719814;0.320315907;0.304912;0.289508093;0.274104186;0.258668648;0.243233111;0.227797574;0.212362037;0.1969265;0.18171369;0.166500879;0.151288069;0.136075258;0.120862448;0.105988981;0.091115513;0.076242046;0.061368579;0.046495112;0.033152923;0.019810735;0.006468547;-0.006873641;-0.020215829;-0.027501017;-0.034786204;-0.042071392;-0.049356579;-0.056641767;-0.056824682;-0.057007597;-0.057190512;-0.057373427;-0.057556342;-0.057718222;-0.057880102;-0.058041982;-0.058203862;-0.058365742;-0.058509006;-0.05865227;-0.058795533;-0.058938797;-0.059082061;-0.059208849;-0.059335638;-0.059462426;-0.059589214;-0.059716003;-0.05982821;-0.059940418;-0.060052626;-0.060164834;-0.060277041;-0.060376345;-0.060475649;-0.060574953;-0.060674257;-0.060773561;-0.060861445;-0.060949328;-0.061037212;-0.061125096;-0.06121298;-0.061290757;-0.061368535;-0.061446312;-0.061524089;-0.061601866;-0.061670699;-0.061739532;-0.061808365;-0.061877198;-0.061946031;-0.062006948;-0.062067865;-0.062128782;-0.062189699;-0.062250616;-0.062304528;-0.06235844;-0.062412351;-0.062466263;-0.062520174;-0.062567886;-0.062615598;-0.06266331;-0.062711022;-0.062758733;-0.062800958;-0.062843183;-0.062885408;-0.062927633;-0.062969858;-0.063007227;-0.063044596;-0.063081965;-0.063119334;-0.063156703;-0.063189775;-0.063222847;-0.063255918;-0.06328899;-0.063322061;-0.06335133;-0.063380598;-0.063409867;-0.063439135;-0.063468403;-0.063494306;-0.063520208;-0.063546111;-0.063572013;-0.063597916;-0.06362084;-0.063643763;-0.063666687;-0.063689611;-0.063712535;-0.063732822;-0.06375311;-0.063773397;-0.063793685;-0.063813972;-0.063831927;-0.063849881;-0.063867835;-0.06388579;-0.063903744;-0.063919634;-0.063935524;-0.063951413;-0.063967303;-0.063983193;-0.063997255;-0.064011318;-0.06402538;-0.064039442;-0.064053505;-0.06406595;-0.064078395;-0.06409084;-0.064103285;-0.064115731;-0.064126745;-0.064137759;-0.064148773;-0.064159787;-0.064170801;-0.064180548;-0.064190295;-0.064200043;-0.06420979;-0.064219537;-0.064228164;-0.06423679;-0.064245417;-0.064254043;-0.06426267;-0.064270304;-0.064277938;-0.064285573;-0.064293207;-0.064300842;-0.064307598;-0.064314355;-0.064321111;-0.064327867;-0.064334624;-0.064340603;-0.064346583;-0.064352562;-0.064358542;-0.064364521;-0.064369813;-0.064375105;-0.064380397;-0.064385688;-0.06439098;-0.064395663;-0.064400347;-0.06440503;-0.064409713;-0.064414396;-0.056158944;-0.047903492;-0.03964804;-0.031392588;-0.023137136;0.021067156;0.065271448;0.10947574;0.153680032;0.197884324;0.194917423;0.191950521;0.188983619;0.186016718;0.183049816;0.180267027;0.177484238;0.174701449;0.17191866;0.169135871
Africa;2.171472556;2.101701989;2.031931422;1.962160855;1.892390288;1.822619721;1.800495299;1.778370876;1.756246454;1.734122031;1.711997608;1.703176332;1.694355056;1.685533779;1.676712503;1.667891226;1.673262674;1.678634122;1.68400557;1.689377018;1.694748466;1.704342915;1.713937365;1.723531814;1.733126264;1.742720713;1.765560381;1.788400049;1.811239717;1.834079385;1.856919053;1.887939895;1.918960737;1.949981579;1.981002421;2.012023263;2.052131222;2.092239182;2.132347141;2.1724551;2.212563059;2.261235898;2.309908737;2.358581576;2.407254415;2.455927254;2.511624056;2.567320858;2.62301766;2.678714462;2.734411264;2.79491049;2.855409717;2.915908943;2.976408169;3.036907396;3.098577645;3.160247895;3.221918144;3.283588394;3.345258643;3.402907673;3.460556702;3.518205732;3.575854761;3.633503791;3.681355484;3.729207178;3.777058872;3.824910565;3.872762259;3.904415099;3.936067939;3.967720779;3.999373619;4.031026459;4.039720761;4.048415063;4.057109365;4.065803667;4.074497969;4.053013958;4.031529948;4.010045938;3.988561927;3.967077917;3.914622692;3.862167467;3.809712242;3.757257017;3.704801792;3.617188698;3.529575603;3.441962509;3.354349414;3.26673632;3.141746481;3.016756643;2.891766805;2.766776966;2.641787128;2.48006278;2.318338431;2.156614083;1.994889734;1.833165386;1.639181136;1.445196885;1.251212635;1.057228385;0.863244135;0.707097045;0.550949955;0.394802865;0.238655774;0.082508684;0.080610985;0.078713285;0.076815585;0.074917885;0.073020186;0.071340721;0.069661257;0.067981793;0.066302329;0.064622864;0.063136538;0.061650212;0.060163887;0.058677561;0.057191235;0.055875836;0.054560438;0.05324504;0.051929641;0.050614243;0.049450115;0.048285988;0.04712186;0.045957733;0.044793605;0.043763352;0.042733099;0.041702846;0.040672593;0.03964234;0.038730567;0.037818793;0.036907019;0.035995245;0.035083471;0.034276551;0.033469632;0.032662712;0.031855792;0.031048872;0.030334748;0.029620624;0.0289065;0.028192376;0.027478252;0.026846252;0.026214252;0.025582252;0.024950253;0.024318253;0.023758933;0.023199613;0.022640293;0.022080974;0.021521654;0.021026656;0.020531658;0.02003666;0.019541662;0.019046664;0.01860859;0.018170517;0.017732444;0.01729437;0.016856297;0.016468602;0.016080908;0.015693213;0.015305518;0.014917823;0.014574713;0.014231603;0.013888493;0.013545383;0.013202273;0.012898621;0.012594969;0.012291317;0.011987664;0.011684012;0.01141528;0.011146547;0.010877815;0.010609083;0.010340351;0.010102523;0.009864694;0.009626866;0.009389038;0.00915121;0.008940732;0.008730255;0.008519777;0.008309299;0.008098821;0.007912548;0.007726275;0.007540002;0.00735373;0.007167457;0.007002605;0.006837754;0.006672902;0.006508051;0.006343199;0.006197306;0.006051412;0.005905518;0.005759625;0.005613731;0.005484615;0.0053555;0.005226384;0.005097268;0.004968152;0.004853885;0.004739617;0.00462535;0.004511082;0.004396815;0.004295688;0.004194561;0.004093434;0.003992308;0.003891181;0.003801684;0.003712187;0.003622689;0.003533192;0.003443695;0.00336449;0.003285285;0.00320608;0.003126875;0.00304767;0.002977574;0.002907477;0.002837381;0.002767285;0.002697188;0.002635153;0.002573117;0.002511082;0.002449047;0.002387012;0.00233211;0.002277209;0.002222308;0.002167406;0.002112505;0.141970675;0.281828845;0.421687015;0.561545185;0.701403355;1.477486361;2.253569366;3.029652372;3.805735377;4.581818383;4.530644156;4.479469928;4.428295701;4.377121474;4.325947247;4.277821153;4.22969506;4.181568966;4.133442873;4.085316779
Latin America;3.049535755;2.94018897;2.830842184;2.721495399;2.612148613;2.502801828;2.489580577;2.476359327;2.463138077;2.449916827;2.436695577;2.426519767;2.416343958;2.406168148;2.395992339;2.385816529;2.378096493;2.370376457;2.362656421;2.354936385;2.347216349;2.332413084;2.317609819;2.302806554;2.288003289;2.273200024;2.282929064;2.292658104;2.302387144;2.312116184;2.321845224;2.331084126;2.340323028;2.34956193;2.358800832;2.368039734;2.375929868;2.383820002;2.391710136;2.39960027;2.407490404;2.412365055;2.417239705;2.422114356;2.426989007;2.431863658;2.432780203;2.433696747;2.434613292;2.435529836;2.436446381;2.432721995;2.428997609;2.425273223;2.421548837;2.417824451;2.409233745;2.40064304;2.392052334;2.383461629;2.374870923;2.360426035;2.345981146;2.331536258;2.31709137;2.302646481;2.281815645;2.260984808;2.240153971;2.219323134;2.198492297;2.170583089;2.142673881;2.114764673;2.086855465;2.058946256;2.023689345;1.988432433;1.953175521;1.917918609;1.882661698;1.845404176;1.808146654;1.770889131;1.733631609;1.696374087;1.652302518;1.608230949;1.56415938;1.520087811;1.476016242;1.436367126;1.396718009;1.357068892;1.317419776;1.277770659;1.228252426;1.178734192;1.129215958;1.079697725;1.030179491;0.969808185;0.90943688;0.849065575;0.788694269;0.728322964;0.657066888;0.585810812;0.514554736;0.44329866;0.372042584;0.328172747;0.28430291;0.240433073;0.196563236;0.152693398;0.126777077;0.100860755;0.074944434;0.049028112;0.023111791;0.021056014;0.019000238;0.016944462;0.014888686;0.012832909;0.011554666;0.010276422;0.008998179;0.007719935;0.006441691;0.005310446;0.0041792;0.003047955;0.001916709;0.000785463;-0.000215689;-0.001216841;-0.002217994;-0.003219146;-0.004220298;-0.005106318;-0.005992338;-0.006878358;-0.007764378;-0.008650398;-0.009434525;-0.010218653;-0.01100278;-0.011786908;-0.012571035;-0.013264988;-0.013958941;-0.014652894;-0.015346847;-0.0160408;-0.016654948;-0.017269096;-0.017883245;-0.018497393;-0.019111541;-0.019655063;-0.020198584;-0.020742105;-0.021285626;-0.021829148;-0.022310164;-0.02279118;-0.023272196;-0.023753213;-0.024234229;-0.024659929;-0.025085628;-0.025511327;-0.025937027;-0.026362726;-0.02673947;-0.027116214;-0.027492958;-0.027869702;-0.028246446;-0.028579865;-0.028913283;-0.029246702;-0.02958012;-0.029913538;-0.030208614;-0.030503689;-0.030798764;-0.03109384;-0.031388915;-0.031650057;-0.031911198;-0.03217234;-0.032433482;-0.032694623;-0.032925734;-0.033156844;-0.033387954;-0.033619065;-0.033850175;-0.034054708;-0.03425924;-0.034463773;-0.034668306;-0.034872838;-0.03505385;-0.035234861;-0.035415873;-0.035596884;-0.035777896;-0.035938091;-0.036098286;-0.036258481;-0.036418676;-0.036578871;-0.036720644;-0.036862416;-0.037004189;-0.037145962;-0.037287734;-0.037413203;-0.037538672;-0.037664141;-0.03778961;-0.037915078;-0.038026118;-0.038137158;-0.038248198;-0.038359238;-0.038470278;-0.038568548;-0.038666819;-0.038765089;-0.038863359;-0.038961629;-0.039048599;-0.039135568;-0.039222537;-0.039309506;-0.039396476;-0.039473443;-0.039550411;-0.039627379;-0.039704347;-0.039781314;-0.039849431;-0.039917547;-0.039985664;-0.04005378;-0.040121897;-0.04018218;-0.040242463;-0.040302746;-0.040363029;-0.040423312;-0.040476663;-0.040530013;-0.040583364;-0.040636714;-0.040690065;-0.04073728;-0.040784495;-0.04083171;-0.040878926;-0.040926141;0.003877555;0.04868125;0.093484946;0.138288642;0.183092337;0.400292184;0.617492031;0.834691878;1.051891725;1.269091572;1.25360617;1.238120768;1.222635366;1.207149964;1.191664562;1.177279504;1.162894446;1.148509388;1.13412433;1.119739272
Middle East;2.672358037;2.425530434;2.178702832;1.931875229;1.685047626;1.438220024;1.886034571;2.333849118;2.781663666;3.229478213;3.677292761;3.461542729;3.245792697;3.030042665;2.814292633;2.598542601;2.470623285;2.342703969;2.214784654;2.086865338;1.958946022;1.883502443;1.808058864;1.732615285;1.657171706;1.581728126;1.553872676;1.526017225;1.498161774;1.470306324;1.442450873;1.432186577;1.421922281;1.411657985;1.401393689;1.391129393;1.390388427;1.38964746;1.388906494;1.388165527;1.38742456;1.39152919;1.395633819;1.399738448;1.403843078;1.407947707;1.41383115;1.419714593;1.425598037;1.43148148;1.437364923;1.442480007;1.447595091;1.452710175;1.457825259;1.462940343;1.465828502;1.468716662;1.471604822;1.474492981;1.477381141;1.476847506;1.476313872;1.475780237;1.475246602;1.474712968;1.470125166;1.465537363;1.460949561;1.456361759;1.451773956;1.442305401;1.432836846;1.42336829;1.413899735;1.40443118;1.389384741;1.374338302;1.359291863;1.344245424;1.329198985;1.307999096;1.286799207;1.265599318;1.244399429;1.22319954;1.1963679;1.16953626;1.14270462;1.115872979;1.089041339;1.056175803;1.023310267;0.990444731;0.957579195;0.924713659;0.885762125;0.846810592;0.807859058;0.768907525;0.729955991;0.685239154;0.640522317;0.595805479;0.551088642;0.506371805;0.46141137;0.416450935;0.3714905;0.326530065;0.281569629;0.245373083;0.209176537;0.172979991;0.136783445;0.100586899;0.082337509;0.06408812;0.04583873;0.02758934;0.009339951;0.006583377;0.003826804;0.00107023;-0.001686343;-0.004442917;-0.004473337;-0.004503758;-0.004534179;-0.004564599;-0.00459502;-0.004621942;-0.004648864;-0.004675787;-0.004702709;-0.004729631;-0.004753457;-0.004777284;-0.00480111;-0.004824936;-0.004848762;-0.004869848;-0.004890935;-0.004912021;-0.004933107;-0.004954193;-0.004972855;-0.004991516;-0.005010177;-0.005028838;-0.0050475;-0.005064015;-0.00508053;-0.005097045;-0.005113561;-0.005130076;-0.005144692;-0.005159308;-0.005173924;-0.00518854;-0.005203156;-0.005216091;-0.005229026;-0.005241961;-0.005254896;-0.005267831;-0.005279279;-0.005290727;-0.005302174;-0.005313622;-0.005325069;-0.005335201;-0.005345332;-0.005355463;-0.005365594;-0.005375725;-0.005384691;-0.005393657;-0.005402623;-0.005411589;-0.005420555;-0.00542849;-0.005436425;-0.00544436;-0.005452295;-0.00546023;-0.005467253;-0.005474275;-0.005481297;-0.00548832;-0.005495342;-0.005501557;-0.005507772;-0.005513987;-0.005520202;-0.005526417;-0.005531917;-0.005537417;-0.005542917;-0.005548417;-0.005553917;-0.005558785;-0.005563653;-0.00556852;-0.005573388;-0.005578255;-0.005582563;-0.005586871;-0.005591179;-0.005595487;-0.005599795;-0.005603607;-0.00560742;-0.005611232;-0.005615044;-0.005618857;-0.005622231;-0.005625605;-0.005628979;-0.005632353;-0.005635727;-0.005638713;-0.005641699;-0.005644685;-0.005647671;-0.005650657;-0.0056533;-0.005655942;-0.005658585;-0.005661227;-0.00566387;-0.005666209;-0.005668548;-0.005670886;-0.005673225;-0.005675564;-0.005677633;-0.005679703;-0.005681773;-0.005683843;-0.005685912;-0.005687744;-0.005689576;-0.005691408;-0.005693239;-0.005695071;-0.005696692;-0.005698313;-0.005699934;-0.005701556;-0.005703177;-0.005704611;-0.005706046;-0.005707481;-0.005708915;-0.00571035;-0.00571162;-0.005712889;-0.005714159;-0.005715429;-0.005716698;-0.005717822;-0.005718946;-0.005720069;-0.005721193;-0.005722317;0.028030383;0.061783082;0.095535782;0.129288482;0.163041181;0.349837972;0.536634763;0.723431554;0.910228345;1.097025136;1.084499964;1.071974792;1.05944962;1.046924448;1.034399276;1.022665496;1.010931716;0.999197936;0.987464156;0.975730377
Eurasia;0.87968289;0.832538466;0.785394042;0.738249619;0.691105195;0.643960771;0.643553385;0.643145999;0.642738612;0.642331226;0.64192384;0.636283488;0.630643135;0.625002783;0.61936243;0.613722078;0.613305226;0.612888374;0.612471522;0.61205467;0.611637818;0.608659851;0.605681885;0.602703918;0.599725952;0.596747985;0.593871827;0.590995669;0.588119511;0.585243354;0.582367196;0.577369549;0.572371902;0.567374255;0.562376608;0.557378961;0.551525388;0.545671814;0.539818241;0.533964668;0.528111095;0.522098818;0.51608654;0.510074262;0.504061984;0.498049707;0.491714284;0.485378861;0.479043437;0.472708014;0.466372591;0.4592028;0.452033009;0.444863218;0.437693427;0.430523636;0.422411167;0.414298697;0.406186228;0.398073758;0.389961289;0.381314679;0.372668069;0.364021459;0.35537485;0.34672824;0.337700836;0.328673432;0.319646028;0.310618624;0.30159122;0.291987034;0.282382848;0.272778661;0.263174475;0.253570289;0.243175441;0.232780592;0.222385743;0.211990894;0.201596046;0.189965178;0.178334311;0.166703444;0.155072576;0.143441709;0.13062252;0.11780333;0.10498414;0.092164951;0.079345761;0.065396007;0.051446253;0.037496499;0.023546745;0.009596991;-0.004718586;-0.019034164;-0.033349741;-0.047665318;-0.061980895;-0.076638282;-0.091295669;-0.105953057;-0.120610444;-0.135267831;-0.13902809;-0.142788349;-0.146548609;-0.150308868;-0.154069127;-0.155654651;-0.157240174;-0.158825698;-0.160411222;-0.161996746;-0.16263297;-0.163269195;-0.16390542;-0.164541645;-0.16517787;-0.165370782;-0.165563694;-0.165756606;-0.165949518;-0.16614243;-0.166158421;-0.166174412;-0.166190404;-0.166206395;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.166222387;-0.161841956;-0.157461526;-0.153081096;-0.148700666;-0.144320236;-0.121239074;-0.098157912;-0.07507675;-0.051995588;-0.028914426;-0.03052358;-0.032132734;-0.033741887;-0.035351041;-0.036960195;-0.038457072;-0.039953949;-0.041450826;-0.042947703;-0.04444458
India;2.192849761;2.107306878;2.021763995;1.936221112;1.85067823;1.765135347;1.864353907;1.963572468;2.062791028;2.162009589;2.261228149;2.308406415;2.355584682;2.402762948;2.449941214;2.497119481;2.540931349;2.584743216;2.628555084;2.672366952;2.71617882;2.754614568;2.793050316;2.831486064;2.869921812;2.90835756;2.962130411;3.015903263;3.069676115;3.123448966;3.177221818;3.22508151;3.272941201;3.320800893;3.368660585;3.416520277;3.455952028;3.495383779;3.53481553;3.574247281;3.613679032;3.64147765;3.669276267;3.697074885;3.724873502;3.75267212;3.765078646;3.777485172;3.789891698;3.802298225;3.814704751;3.808073971;3.801443191;3.794812411;3.788181631;3.781550851;3.754594981;3.727639111;3.700683241;3.673727371;3.646771501;3.598954281;3.551137061;3.503319841;3.455502621;3.407685401;3.340010608;3.272335815;3.204661022;3.136986228;3.069311435;2.983687061;2.898062687;2.812438313;2.726813939;2.641189565;2.54138522;2.441580874;2.341776529;2.241972184;2.142167838;2.030903596;1.919639353;1.80837511;1.697110868;1.585846625;1.470663956;1.355481286;1.240298617;1.125115948;1.009933278;0.897441353;0.784949428;0.672457503;0.559965577;0.447473652;0.35943728;0.271400909;0.183364537;0.095328165;0.007291794;0.007124083;0.006956371;0.00678866;0.006620949;0.006453238;0.006304813;0.006156389;0.006007964;0.00585954;0.005711115;0.00557976;0.005448404;0.005317048;0.005185693;0.005054337;0.004938087;0.004821837;0.004705588;0.004589338;0.004473088;0.004370207;0.004267326;0.004164445;0.004061564;0.003958683;0.003867633;0.003776584;0.003685534;0.003594484;0.003503435;0.003422856;0.003342277;0.003261698;0.003181119;0.00310054;0.003029227;0.002957915;0.002886602;0.00281529;0.002743977;0.002680866;0.002617755;0.002554643;0.002491532;0.00242842;0.002372566;0.002316713;0.002260859;0.002205005;0.002149152;0.002099721;0.002050291;0.00200086;0.00195143;0.001901999;0.001858253;0.001814507;0.001770761;0.001727015;0.001683269;0.001644554;0.001605839;0.001567124;0.001528409;0.001489693;0.00145543;0.001421168;0.001386905;0.001352642;0.001318379;0.001288056;0.001257733;0.001227411;0.001197088;0.001166765;0.00113993;0.001113094;0.001086258;0.001059423;0.001032587;0.001008838;0.000985088;0.000961339;0.000937589;0.00091384;0.000892821;0.000871803;0.000850785;0.000829766;0.000808748;0.000790147;0.000771546;0.000752944;0.000734343;0.000715742;0.00069928;0.000682818;0.000666356;0.000649894;0.000633432;0.000618863;0.000604294;0.000589725;0.000575156;0.000560587;0.000547694;0.0005348;0.000521907;0.000509013;0.00049612;0.000484709;0.000473298;0.000461887;0.000450477;0.000439066;0.000428967;0.000418869;0.00040877;0.000398672;0.000388573;0.000379636;0.000370699;0.000361762;0.000352824;0.000343887;0.000335978;0.000328068;0.000320159;0.00031225;0.00030434;0.00029734;0.000290341;0.000283341;0.000276341;0.000269341;0.000263146;0.000256951;0.000250757;0.000244562;0.000238367;0.000232884;0.000227402;0.00022192;0.000216437;0.000210955;0.000206103;0.000201251;0.000196399;0.000191547;0.000186695;0.000182401;0.000178107;0.000173813;0.000169519;0.000165225;0.000161425;0.000157625;0.000153824;0.000150024;0.000146224;0.000142861;0.000139498;0.000136135;0.000132772;0.000129408;0.041781232;0.083433056;0.125084881;0.166736705;0.208388529;0.435908433;0.663428338;0.890948243;1.118468147;1.345988052;1.330959937;1.315931821;1.300903706;1.285875591;1.270847475;1.256713901;1.242580327;1.228446753;1.214313179;1.200179604
