;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2123;2124;2125;2126;2127;2128;2129;2130;2131;2132;2133;2134;2135;2136;2137;2138;2139;2140;2141;2142;2143;2144;2145;2146;2147;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209;2210;2211;2212;2213;2214;2215;2216;2217;2218;2219;2220;2221;2222;2223;2224;2225;2226;2227;2228;2229;2230;2231;2232;2233;2234;2235;2236;2237;2238;2239;2240;2241;2242;2243;2244;2245;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2262;2263;2264;2265;2266;2267;2268;2269;2270;2271;2272;2273;2274;2275;2276;2277;2278;2279;2280;2281;2282;2283;2284;2285;2286;2287;2288;2289;2290;2291;2292;2293;2294;2295;2296;2297;2298;2299;2300
Other Asia;7.4091138;7.648189847;7.887265893;8.12634194;8.365417986;8.604494033;9.068877322;9.533260612;9.997643901;10.46202719;10.92641048;11.35897781;11.79154513;12.22411246;12.65667978;13.08924711;13.47687468;13.86450226;14.25212983;14.6397574;15.02738498;15.47278415;15.91818332;16.3635825;16.80898167;17.25438084;17.7463076;18.23823436;18.73016111;19.22208787;19.71401463;20.2505378;20.78706096;21.32358413;21.8601073;22.39663046;22.98549189;23.57435331;24.16321474;24.75207617;25.34093759;25.9867626;26.6325876;27.27841261;27.92423761;28.57006262;29.27436547;29.97866833;30.68297119;31.38727405;32.09157691;32.84874807;33.60591923;34.3630904;35.12026156;35.87743272;36.68337009;37.48930745;38.29524481;39.10118218;39.90711954;40.75502233;41.60292513;42.45082792;43.29873071;44.1466335;45.03030667;45.91397983;46.79765299;47.68132616;48.56499932;49.48516031;50.40532129;51.32548227;52.24564326;53.16580424;54.1189085;55.07201276;56.02511702;56.97822128;57.93132554;58.91292958;59.89453362;60.87613766;61.8577417;62.83934575;63.8662872;64.89322864;65.92017009;66.94711154;67.97405299;69.04246924;70.11088549;71.17930174;72.24771799;73.31613424;74.42137153;75.52660883;76.63184613;77.73708342;78.84232072;79.97889544;81.11547016;82.25204488;83.3886196;84.52519432;85.68867408;86.85215384;88.01563359;89.17911335;90.3425931;91.52493393;92.70727475;93.88961557;95.07195639;96.25429721;97.44550679;98.63671636;99.82792594;101.0191355;102.2103451;103.3977421;104.5851392;105.7725363;106.9599333;108.1473304;109.3156692;110.4840079;111.6523467;112.8206855;113.9890243;115.121277;116.2535297;117.3857824;118.5180351;119.6502879;120.7298753;121.8094628;122.8890503;123.9686378;125.0482253;126.0591897;127.0701541;128.0811186;129.092083;130.1030475;131.0299921;131.9569368;132.8838814;133.810826;134.7377707;135.5659753;136.3941799;137.2223845;138.0505892;138.8787938;139.5945176;140.3102414;141.0259652;141.741689;142.4574128;143.0482591;143.6391054;144.2299517;144.820798;145.4116443;145.8669316;146.3222188;146.7775061;147.2327933;147.6880806;147.9991884;148.3102962;148.6214041;148.9325119;149.2436197;149.4042871;149.5649545;149.7256219;149.8862893;150.0469567;150.0535142;150.0600717;150.0666293;150.0731868;150.0797443;150.0856743;150.0916042;150.0975342;150.1034641;150.1093941;150.1147921;150.12019;150.125588;150.1309859;150.1363839;150.1413299;150.146276;150.151222;150.1561681;150.1611141;150.1656782;150.1702423;150.1748064;150.1793705;150.1839346;150.1881791;150.1924235;150.196668;150.2009125;150.2051569;150.2091375;150.2131181;150.2170987;150.2210793;150.2250598;150.2288263;150.2325928;150.2363593;150.2401258;150.2438922;150.2474888;150.2510853;150.2546818;150.2582783;150.2618749;150.2653403;150.2688058;150.2722713;150.2757367;150.2792022;150.2825706;150.2859389;150.2893073;150.2926757;150.2960441;150.2993448;150.3026456;150.3059463;150.3092471;150.3125478;150.3158062;150.3190647;150.3223231;150.3255816;150.32884;150.3320778;150.3353156;150.3385533;150.3417911;150.3450289;150.3482644;150.3514998;150.3547353;150.3579707;150.3612062;150.3644547;150.3677033;150.3709519;150.3742004;150.377449;150.3807235;150.3839981;150.3872726;150.3905472;150.3938217;150.3971329;150.4004441;150.4037553;150.4070666;150.4103778;150.4143269;150.418276;150.4222251;150.4261742;150.4301233;150.4344788;150.4388343;150.4431898;150.4475453;150.4519008;150.4501017;150.4483026;150.4465036;150.4447045;150.4429055
Other High Income;3.904156492;3.957975568;4.011794644;4.06561372;4.119432796;4.173251872;4.291190253;4.409128634;4.527067014;4.645005395;4.762943775;4.86804646;4.973149145;5.07825183;5.183354515;5.2884572;5.400322847;5.512188495;5.624054143;5.73591979;5.847785438;5.959836408;6.071887379;6.183938349;6.295989319;6.40804029;6.517213484;6.626386678;6.735559873;6.844733067;6.953906262;7.057180245;7.160454229;7.263728213;7.367002196;7.47027618;7.573147463;7.676018746;7.778890028;7.881761311;7.984632594;8.088173011;8.191713428;8.295253845;8.398794262;8.502334679;8.614267113;8.726199547;8.83813198;8.950064414;9.061996848;9.185392466;9.308788085;9.432183704;9.555579323;9.678974942;9.806098673;9.933222404;10.06034614;10.18746987;10.3145936;10.44946093;10.58432826;10.71919559;10.85406293;10.98893026;11.13048804;11.27204581;11.41360359;11.55516136;11.69671914;11.8475539;11.99838865;12.14922341;12.30005816;12.45089292;12.61631383;12.78173473;12.94715564;13.11257654;13.27799745;13.46391231;13.64982718;13.83574204;14.0216569;14.20757177;14.39887141;14.59017104;14.78147068;14.97277032;15.16406996;15.35974267;15.55541538;15.7510881;15.94676081;16.14243353;16.3413281;16.54022268;16.73911726;16.93801183;17.13690641;17.3377324;17.5385584;17.73938439;17.94021039;18.14103638;18.34243574;18.54383509;18.74523444;18.9466338;19.14803315;19.34880394;19.54957472;19.7503455;19.95111629;20.15188707;20.35062967;20.54937227;20.74811487;20.94685748;21.14560008;21.34019994;21.53479981;21.72939967;21.92399954;22.1185994;22.30683285;22.4950663;22.68329976;22.87153321;23.05976666;23.23935408;23.4189415;23.59852892;23.77811634;23.95770376;24.12649944;24.29529511;24.46409078;24.63288645;24.80168213;24.95768016;25.1136782;25.26967623;25.42567426;25.5816723;25.72299628;25.86432027;26.00564425;26.14696824;26.28829223;26.41320246;26.53811269;26.66302293;26.78793316;26.91284339;27.01976038;27.12667737;27.23359436;27.34051135;27.44742833;27.53496104;27.62249375;27.71002645;27.79755916;27.88509186;27.95206589;28.01903991;28.08601393;28.15298795;28.21996197;28.26544522;28.31092847;28.35641171;28.40189496;28.44737821;28.47070257;28.49402693;28.5173513;28.54067566;28.56400002;28.56477795;28.56555587;28.5663338;28.56711172;28.56788964;28.56859744;28.56930524;28.57001304;28.57072084;28.57142864;28.57207542;28.5727222;28.57336897;28.57401575;28.57466253;28.575256;28.57584947;28.57644294;28.57703641;28.57762988;28.57817684;28.5787238;28.57927075;28.57981771;28.58036467;28.5808712;28.58137773;28.58188427;28.5823908;28.58289733;28.58336894;28.58384055;28.58431216;28.58478377;28.58525538;28.58569703;28.58613868;28.58658033;28.58702198;28.58746364;28.5878798;28.58829597;28.58871213;28.5891283;28.58954446;28.58993914;28.59033382;28.5907285;28.59112318;28.59151786;28.59189462;28.59227138;28.59264813;28.59302489;28.59340165;28.59376364;28.59412562;28.59448761;28.5948496;28.59521159;28.59556158;28.59591157;28.59626156;28.59661155;28.59696154;28.59730197;28.59764239;28.59798281;28.59832324;28.59866366;28.59899663;28.59932961;28.59966258;28.59999555;28.60032852;28.60065587;28.60098323;28.60131058;28.60163793;28.60196529;28.6022886;28.60261192;28.60293524;28.60325856;28.60358188;28.60390252;28.60422316;28.6045438;28.60486445;28.60518509;28.60561469;28.60604429;28.60647389;28.60690349;28.60733309;28.60783387;28.60833465;28.60883543;28.60933621;28.60983698;28.60980706;28.60977714;28.60974721;28.60971729;28.60968736
Africa;3.090407286;3.136745287;3.183083287;3.229421287;3.275759287;3.322097288;3.44944823;3.576799171;3.704150113;3.831501055;3.958851997;4.192578324;4.42630465;4.660030977;4.893757303;5.12748363;5.450621828;5.773760027;6.096898226;6.420036424;6.743174623;7.151444415;7.559714207;7.967983999;8.376253791;8.784523583;9.30883843;9.833153277;10.35746812;10.88178297;11.40609782;12.06821124;12.73032466;13.39243808;14.0545515;14.71666492;15.5493673;16.38206967;17.21477205;18.04747443;18.8801768;19.90941676;20.93865672;21.96789668;22.99713664;24.0263766;25.2719602;26.51754379;27.76312738;29.00871098;30.25429457;31.73425089;33.2142072;34.69416352;36.17411983;37.65407615;39.37809259;41.10210903;42.82612547;44.55014191;46.27415835;48.24378262;50.21340689;52.18303115;54.15265542;56.12227969;58.33353839;60.54479709;62.75605579;64.96731449;67.17857319;69.62616337;72.07375356;74.52134375;76.96893394;79.41652412;82.08116104;84.74579796;87.41043488;90.07507179;92.73970871;95.60156516;98.46342162;101.3252781;104.1871345;107.048991;110.2203624;113.3917338;116.5631052;119.7344766;122.905848;126.3902371;129.8746263;133.3590155;136.8434046;140.3277938;144.1239814;147.9201689;151.7163564;155.512544;159.3087315;163.4084364;167.5081413;171.6078462;175.7075512;179.8072561;184.1937425;188.580229;192.9667155;197.353202;201.7396884;206.385489;211.0312896;215.6770902;220.3228908;224.9686914;229.8393858;234.7100801;239.5807745;244.4514689;249.3221632;254.379096;259.4360287;264.4929615;269.5498942;274.606827;279.7773954;284.9479638;290.1185322;295.2891006;300.459669;305.6559838;310.8522986;316.0486133;321.2449281;326.4412429;331.5670306;336.6928183;341.8186061;346.9443938;352.0701815;357.022728;361.9752744;366.9278209;371.8803673;376.8329137;381.504659;386.1764043;390.8481496;395.5198949;400.1916402;404.472733;408.7538257;413.0349185;417.3160112;421.597104;425.3790732;429.1610424;432.9430115;436.7249807;440.5069499;443.68707;446.8671902;450.0473103;453.2274305;456.4075506;458.8935641;461.3795777;463.8655912;466.3516048;468.8376183;470.5524659;472.2673134;473.982161;475.6970085;477.4118561;478.2980317;479.1842074;480.070383;480.9565587;481.8427343;481.865869;481.8890037;481.9121384;481.9352731;481.9584077;481.9786798;481.9989518;482.0192239;482.0394959;482.059768;482.0777814;482.0957947;482.1138081;482.1318215;482.1498349;482.1660569;482.1822788;482.1985008;482.2147227;482.2309447;482.2457532;482.2605618;482.2753703;482.2901789;482.3049874;482.3186938;482.3324002;482.3461067;482.3598131;482.3735195;482.386381;482.3992425;482.412104;482.4249655;482.437827;482.4500556;482.4622842;482.4745127;482.4867413;482.4989699;482.5107395;482.5225092;482.5342788;482.5460485;482.5578181;482.5692712;482.5807243;482.5921775;482.6036306;482.6150837;482.6263367;482.6375897;482.6488427;482.6600958;482.6713488;482.6824969;482.693645;482.7047931;482.7159413;482.7270894;482.7382106;482.7493319;482.7604531;482.7715744;482.7826956;482.793854;482.8050124;482.8161708;482.8273292;482.8384876;482.8497356;482.8609837;482.8722318;482.8834799;482.894728;482.9061089;482.9174898;482.9288707;482.9402516;482.9516325;482.9631814;482.9747304;482.9862793;482.9978282;483.0093772;483.0211228;483.0328683;483.0446139;483.0563595;483.0681051;483.0819683;483.0958316;483.1096949;483.1235582;483.1374215;483.1525857;483.1677498;483.1829139;483.1980781;483.2132422;483.2060279;483.1988136;483.1915993;483.184385;483.1771707
Latin America;7.44249362;7.393418824;7.344344028;7.295269232;7.246194436;7.197119641;7.398251998;7.599384356;7.800516713;8.00164907;8.202781428;8.451602268;8.700423109;8.949243949;9.19806479;9.44688563;9.771141321;10.09539701;10.4196527;10.74390839;11.06816408;11.4040798;11.73999551;12.07591122;12.41182693;12.74774264;13.12917387;13.5106051;13.89203632;14.27346755;14.65489877;15.05601796;15.45713715;15.85825634;16.25937553;16.66049472;17.08174553;17.50299635;17.92424717;18.34549799;18.7667488;19.20170773;19.63666666;20.07162559;20.50658452;20.94154345;21.38313485;21.82472625;22.26631765;22.70790904;23.14950044;23.59277152;24.03604259;24.47931366;24.92258473;25.36585581;25.81245713;26.25905846;26.70565979;27.15226111;27.59886244;28.04464303;28.49042362;28.93620421;29.38198481;29.8277654;30.2709881;30.71421081;31.15743352;31.60065623;32.04387894;32.48213863;32.92039831;33.358658;33.79691769;34.23517738;34.66675926;35.09834114;35.52992302;35.96150491;36.39308679;36.95755073;37.52201468;38.08647863;38.65094257;39.21540652;39.83622304;40.45703956;41.07785608;41.6986726;42.31948911;43.00474169;43.68999426;44.37524684;45.06049942;45.74575199;46.50483397;47.26391594;48.02299792;48.78207989;49.54116187;50.38229212;51.22342236;52.06455261;52.90568285;53.7468131;54.67715536;55.60749763;56.5378399;57.46818216;58.39852443;59.42265583;60.44678723;61.47091863;62.49505004;63.51918144;64.64122088;65.76326031;66.88529975;68.00733919;69.12937862;70.34735423;71.56532983;72.78330543;74.00128103;75.21925663;76.52449715;77.82973767;79.13497819;80.44021871;81.74545923;83.11924037;84.49302152;85.86680266;87.24058381;88.61436495;90.03130219;91.44823943;92.86517667;94.28211391;95.69905116;97.12707132;98.55509149;99.98311166;101.4111318;102.839152;104.2398401;105.6405283;107.0412164;108.4419045;109.8425927;111.1723288;112.502065;113.8318012;115.1615374;116.4912735;117.7032008;118.9151281;120.1270554;121.3389827;122.55091;123.5975807;124.6442514;125.6909221;126.7375929;127.7842636;128.6207561;129.4572486;130.293741;131.1302335;131.966726;132.5539538;133.1411815;133.7284093;134.315637;134.9028648;135.2107459;135.5186271;135.8265083;136.1343895;136.4422707;136.4524061;136.4625415;136.4726769;136.4828123;136.4929476;136.5018032;136.5106587;136.5195143;136.5283698;136.5372254;136.5450134;136.5528014;136.5605895;136.5683775;136.5761655;136.5830473;136.589929;136.5968108;136.6036925;136.6105743;136.6166852;136.6227961;136.628907;136.6350179;136.6411288;136.646588;136.6520472;136.6575064;136.6629655;136.6684247;136.6733383;136.6782519;136.6831656;136.6880792;136.6929928;136.6974552;136.7019176;136.70638;136.7108424;136.7153048;136.7193991;136.7234933;136.7275876;136.7316819;136.7357762;136.7395747;136.7433732;136.7471717;136.7509702;136.7547687;136.7583338;136.7618988;136.7654639;136.769029;136.772594;136.7759788;136.7793635;136.7827483;136.786133;136.7895178;136.7927671;136.7960165;136.7992658;136.8025152;136.8057645;136.8089161;136.8120677;136.8152193;136.8183708;136.8215224;136.8246075;136.8276926;136.8307778;136.8338629;136.836948;136.8399926;136.8430371;136.8460817;136.8491262;136.8521708;136.855196;136.8582213;136.8612466;136.8642718;136.8672971;136.8703204;136.8733437;136.8763671;136.8793904;136.8824137;136.886056;136.8896984;136.8933407;136.896983;136.9006253;136.904642;136.9086587;136.9126753;136.916692;136.9207086;136.9193308;136.9179529;136.9165751;136.9151972;136.9138194
Middle East;5.342250938;5.387976228;5.433701519;5.479426809;5.5251521;5.57087739;10.31332804;15.0557787;19.79822935;24.54068;29.28313065;30.18518802;31.08724538;31.98930275;32.89136011;33.79341747;34.10804805;34.42267864;34.73730922;35.0519398;35.36657038;35.64674436;35.92691834;36.20709232;36.4872663;36.76744028;37.02047301;37.27350574;37.52653847;37.7795712;38.03260393;38.2182676;38.40393127;38.58959494;38.7752586;38.96092227;39.08738858;39.21385489;39.3403212;39.46678751;39.59325382;39.66989972;39.74654562;39.82319151;39.89983741;39.97648331;40.01254307;40.04860284;40.0846626;40.12072236;40.15678212;40.15433008;40.15187804;40.149426;40.14697396;40.14452192;40.11420865;40.08389539;40.05358212;40.02326885;39.99295558;39.94768165;39.90240771;39.85713378;39.81185984;39.7665859;39.71868076;39.67077561;39.62287046;39.57496531;39.52706017;39.49185344;39.45664672;39.42143999;39.38623327;39.35102654;39.33520713;39.31938771;39.3035683;39.28774888;39.27192947;39.46702522;39.66212098;39.85721673;40.05231249;40.24740824;40.69720203;41.14699581;41.59678959;42.04658338;42.49637716;43.10650675;43.71663633;44.32676592;44.9368955;45.54702509;46.26921793;46.99141078;47.71360362;48.43579647;49.15798931;49.96638869;50.77478807;51.58318745;52.39158682;53.1999862;54.0793966;54.95880701;55.83821741;56.71762781;57.59703821;58.53698761;59.47693701;60.41688642;61.35683582;62.29678522;63.28822783;64.27967043;65.27111304;66.26255564;67.25399825;68.28764291;69.32128758;70.35493225;71.38857691;72.42222158;73.48529925;74.54837692;75.6114546;76.67453227;77.73760994;78.81291901;79.88822808;80.96353714;82.03884621;83.11415527;84.18223471;85.25031415;86.31839359;87.38647303;88.45455247;89.49406733;90.53358218;91.57309703;92.61261189;93.65212674;94.639974;95.62782126;96.61566852;97.60351578;98.59136304;99.50316025;100.4149575;101.3267547;102.2385519;103.1503491;103.9613073;104.7722655;105.5832238;106.394182;107.2051402;107.8911963;108.5772525;109.2633086;109.9493647;110.6354208;111.1745232;111.7136255;112.2527278;112.7918301;113.3309324;113.7043658;114.0777992;114.4512327;114.8246661;115.1980995;115.3917268;115.585354;115.7789812;115.9726084;116.1662356;116.1715287;116.1768217;116.1821147;116.1874077;116.1927007;116.1974596;116.2022185;116.2069774;116.2117363;116.2164952;116.2208052;116.2251151;116.229425;116.2337349;116.2380448;116.241976;116.2459071;116.2498382;116.2537693;116.2577005;116.2613135;116.2649266;116.2685396;116.2721527;116.2757657;116.2791143;116.2824629;116.2858115;116.2891601;116.2925087;116.2956404;116.2987721;116.3019039;116.3050356;116.3081673;116.3111242;116.3140811;116.317038;116.3199949;116.3229518;116.3257709;116.3285901;116.3314092;116.3342283;116.3370475;116.3397611;116.3424748;116.3451885;116.3479021;116.3506158;116.353252;116.3558882;116.3585244;116.3611606;116.3637968;116.3663796;116.3689624;116.3715452;116.3741281;116.3767109;116.3792608;116.3818108;116.3843608;116.3869107;116.3894607;116.3919953;116.3945298;116.3970644;116.399599;116.4021335;116.4046673;116.4072012;116.409735;116.4122688;116.4148027;116.417348;116.4198934;116.4224388;116.4249841;116.4275295;116.4300966;116.4326637;116.4352308;116.4377979;116.440365;116.4429622;116.4455595;116.4481567;116.4507539;116.4533511;116.4564406;116.4595301;116.4626196;116.4657091;116.4687986;116.4721969;116.4755952;116.4789935;116.4823918;116.4857901;116.4843444;116.4828987;116.481453;116.4800073;116.4785616
Eurasia;2.252632548;2.303570302;2.354508056;2.40544581;2.456383565;2.507321319;2.599447129;2.69157294;2.78369875;2.875824561;2.967950371;3.062746645;3.157542918;3.252339191;3.347135465;3.441931738;3.532418991;3.622906243;3.713393496;3.803880749;3.894368001;3.974059667;4.053751333;4.133442999;4.213134665;4.292826331;4.366029411;4.439232492;4.512435572;4.585638653;4.658841734;4.724477068;4.790112403;4.855747737;4.921383072;4.987018406;5.050718053;5.1144177;5.178117346;5.241816993;5.30551664;5.374899668;5.444282696;5.513665724;5.583048752;5.65243178;5.727723712;5.803015644;5.878307575;5.953599507;6.028891439;6.104800583;6.180709728;6.256618872;6.332528017;6.408437161;6.481489217;6.554541273;6.627593329;6.700645385;6.773697441;6.847746312;6.921795182;6.995844053;7.069892924;7.143941794;7.22088729;7.297832785;7.374778281;7.451723776;7.528669271;7.609190587;7.689711903;7.770233219;7.850754534;7.93127585;8.014520666;8.097765482;8.181010298;8.264255114;8.34749993;8.43001711;8.51253429;8.59505147;8.67756865;8.76008583;8.844243444;8.928401057;9.012558671;9.096716285;9.180873898;9.265743879;9.350613859;9.435483839;9.52035382;9.6052238;9.690313677;9.775403553;9.860493429;9.945583306;10.03067318;10.11550396;10.20033474;10.28516551;10.36999629;10.45482707;10.53887041;10.62291375;10.7069571;10.79100044;10.87504378;10.95845603;11.04186828;11.12528052;11.20869277;11.29210501;11.3742079;11.45631079;11.53841367;11.62051656;11.70261945;11.78263193;11.86264441;11.94265689;12.02266937;12.10268185;12.17972183;12.25676182;12.3338018;12.41084178;12.48788177;12.56102885;12.63417593;12.70732301;12.78047009;12.85361717;12.92203306;12.99044895;13.05886483;13.12728072;13.19569661;13.25863407;13.32157152;13.38450898;13.44744643;13.51038389;13.5671686;13.62395331;13.68073802;13.73752273;13.79430744;13.84432983;13.89435223;13.94437463;13.99439702;14.04441942;14.08713719;14.12985495;14.17257272;14.21529049;14.25800826;14.29295222;14.32789618;14.36284015;14.39778411;14.43272807;14.45950862;14.48628917;14.51306972;14.53985026;14.56663081;14.58494367;14.60325653;14.62156939;14.63988225;14.6581951;14.66782589;14.67745667;14.68708746;14.69671824;14.70634902;14.70717636;14.70800369;14.70883103;14.70965836;14.7104857;14.71121059;14.71193548;14.71266036;14.71338525;14.71411014;14.71474547;14.7153808;14.71601613;14.71665146;14.71728679;14.71784425;14.7184017;14.71895915;14.71951661;14.72007406;14.72056438;14.7210547;14.72154502;14.72203533;14.72252565;14.72295866;14.72339167;14.72382468;14.72425769;14.7246907;14.72507527;14.72545985;14.72584442;14.726229;14.72661357;14.72695761;14.72730165;14.72764568;14.72798972;14.72833375;14.72864418;14.7289546;14.72926503;14.72957545;14.72988588;14.7301687;14.73045151;14.73073433;14.73101715;14.73129997;14.73156033;14.73182068;14.73208104;14.7323414;14.73260176;14.73284402;14.73308629;14.73332856;14.73357083;14.7338131;14.73404097;14.73426883;14.7344967;14.73472456;14.73495243;14.73516898;14.73538553;14.73560208;14.73581863;14.73603519;14.73624299;14.7364508;14.73665861;14.73686642;14.73707423;14.73727543;14.73747663;14.73767783;14.73787903;14.73808023;14.73827659;14.73847294;14.73866929;14.73886565;14.739062;14.73925496;14.73944792;14.73964088;14.73983384;14.7400268;14.7402763;14.74052579;14.74077529;14.74102478;14.74127428;14.74156014;14.741846;14.74213186;14.74241773;14.74270359;14.74267542;14.74264724;14.74261907;14.7425909;14.74256273
India;5.799954207;6.010296991;6.220639775;6.430982559;6.641325343;6.851668127;7.461006193;8.070344258;8.679682323;9.289020388;9.898358454;10.40710973;10.91586101;11.42461228;11.93336356;12.44211484;12.93539336;13.42867188;13.9219504;14.41522892;14.90850744;15.48256088;16.05661432;16.63066776;17.2047212;17.77877464;18.40619846;19.03362228;19.6610461;20.28846992;20.91589373;21.59640605;22.27691836;22.95743067;23.63794298;24.31845529;25.05690058;25.79534588;26.53379118;27.27223647;28.01068177;28.81150361;29.61232545;30.41314729;31.21396913;32.01479098;32.86851541;33.72223985;34.57596428;35.42968872;36.28341316;37.16796601;38.05251886;38.93707171;39.82162456;40.70617741;41.61318358;42.52018976;43.42719594;44.33420212;45.24120829;46.16941069;47.09761309;48.02581549;48.95401788;49.88222028;50.8269225;51.77162473;52.71632695;53.66102917;54.60573139;55.56228854;56.51884568;57.47540283;58.43195997;59.38851711;60.3573469;61.32617668;62.29500646;63.26383624;64.23266602;65.18924379;66.14582155;67.10239932;68.05897708;69.01555485;69.99368409;70.97181334;71.94994258;72.92807183;73.90620107;74.90126227;75.89632347;76.89138466;77.88644586;78.88150705;79.88865169;80.89579633;81.90294097;82.91008561;83.91723025;84.93237206;85.94751387;86.96265569;87.9777975;88.99293931;90.01518947;91.03743962;92.05968977;93.08193993;94.10419008;95.12417104;96.14415199;97.16413294;98.1841139;99.20409485;100.2117977;101.2195006;102.2272035;103.2349063;104.2426092;105.2281002;106.2135912;107.1990822;108.1845732;109.1700642;110.121683;111.0733018;112.0249206;112.9765393;113.9281581;114.8332213;115.7382844;116.6433475;117.5484107;118.4534738;119.3007894;120.148105;120.9954206;121.8427362;122.6900518;123.4698657;124.2496796;125.0294934;125.8093073;126.5891212;127.292751;127.9963809;128.7000107;129.4036406;130.1072704;130.7269141;131.3465579;131.9662017;132.5858454;133.2054892;133.7342219;134.2629547;134.7916874;135.3204202;135.8491529;136.2809814;136.7128099;137.1446385;137.576467;138.0082955;138.3382285;138.6681616;138.9980946;139.3280276;139.6579607;139.8820811;140.1062016;140.330322;140.5544424;140.7785629;140.8940949;141.0096269;141.1251589;141.2406909;141.3562229;141.3615884;141.366954;141.3723195;141.3776851;141.3830507;141.3878973;141.392744;141.3975907;141.4024373;141.407284;141.4117332;141.4161824;141.4206317;141.4250809;141.4295301;141.4336717;141.4378133;141.4419549;141.4460965;141.450238;141.4541406;141.4580431;141.4619456;141.4658481;141.4697506;141.473468;141.4771854;141.4809027;141.4846201;141.4883375;141.4919134;141.4954892;141.4990651;141.502641;141.5062168;141.5096873;141.5131578;141.5166283;141.5200988;141.5235693;141.5269649;141.5303605;141.5337561;141.5371517;141.5405473;141.543894;141.5472407;141.5505874;141.5539341;141.5572807;141.5606009;141.563921;141.5672412;141.5705613;141.5738815;141.5771943;141.5805072;141.5838201;141.587133;141.5904459;141.5937681;141.5970904;141.6004126;141.6037349;141.6070571;141.610403;141.6137489;141.6170948;141.6204408;141.6237867;141.6271685;141.6305503;141.6339321;141.6373139;141.6406958;141.6441239;141.647552;141.6509801;141.6544082;141.6578363;141.6613195;141.6648026;141.6682858;141.671769;141.6752521;141.6787976;141.6823431;141.6858886;141.6894341;141.6929796;141.6971538;141.7013281;141.7055023;141.7096765;141.7138507;141.7184387;141.7230268;141.7276148;141.7322028;141.7367909;141.7346217;141.7324526;141.7302834;141.7281142;141.7259451
